 Num,dimension0,dimension1,dimension2,dimension3,dimension4,dimension5,dimension6,dimension7,dimension8,dimension9,dimension10,dimension11,dimension12,dimension13,dimension14,dimension15,dimension16,dimension17,dimension18,dimension19,dimension20,dimension21,dimension22,dimension23,dimension24,dimension25,dimension26,dimension27,dimension28,dimension29,dimension30,dimension31,dimension32,dimension33,dimension34,dimension35,dimension36,dimension37,dimension38,dimension39,dimension40,dimension41,dimension42,dimension43,dimension44,dimension45,dimension46,dimension47,dimension48,dimension49
jpl,-1.3028242113391488,2.20272465479967,0.22009385266253606,-2.657233745856346,0.9288915889725572,1.6863675628874637,2.1037577159619367,-0.7694786078075861,-0.6924992659282544,-0.013205146110792204,2.1598980624544777,-3.2412107454647807,0.21266129070860768,-2.367198986016283,1.8565239082586196,0.8144138042326879,-3.3668203538007897,-0.926155129803388,1.0899433970453931,3.474483526028181,-0.10844313979447988,-2.2872732885794003,1.608257523996224,-1.5949583512531023,0.07152903789525998,6.937947362396714,-0.8135667820696251,-3.1183916903803213,0.429781236208896,3.2245115821838054E-13,-0.8925058596190821,-0.1760049967708587,-0.546746141296957,0.3939785351362183,-1.4931009739458414,-2.2745862219514095,-1.8900466296004226,-0.2696642969862007,-0.7712454471835037,0.29059680081764533,-0.34275553145512133,-0.3524474845318387,1.0169121236695321E-14,-0.033799795720796305,-0.24741870571345348,0.08236556817230867,0.029566148705032498,0.29005150009878333,-0.04538721943884568,0.039750355130025006
trajectory profile,-1.0950184659728686,0.9346304327241817,-0.5581147464512777,-2.620906824568868,0.22388057363039537,-1.0106435720883955,-2.270007817185767,-4.154588801236162,-0.5678217110441504,-0.5196299928109851,-0.6257894058096858,0.3119581182851476,-0.03504883395776385,0.9274632893261642,-0.559422044267165,-0.38366504259772266,0.729244458991893,1.8325053094351185,-0.5759493524316823,-0.7960118388169121,-1.1848218400891988,-0.010399321160600002,0.6070363264193033,-0.17359958687532046,0.002302854260570007,-0.7000743785353177,-0.5097992464499095,-1.3518846523820525,1.8514141225704548,1.3484161256179829E-12,-2.021569319591284,-0.15651483709438094,-0.6401339793919465,0.6333063101107959,-1.5433509606429499,-0.009841125796287282,0.01693961390391397,0.5945709548207966,-1.1789270361446333,-1.045444250997367,0.6172682016283557,-0.35260740588555906,1.0218936508237862E-14,0.3295567818263345,-0.2930329012669287,-0.13949490844110166,0.31099778073876616,-0.6600059318327023,0.19436828059616912,0.2645847552724447
psu,-9.65890065572985,21.11207275120949,10.221786508246064,2.7192417900545465,-0.2236294128777063,-0.9983439083212324,2.7613258882667155,1.5756140391462377,-0.9169064090028544,0.8702436844058533,2.5680590569595103,3.140693738092005,1.1397843087436292,-12.232219985300889,0.09007203722476323,-0.7028461909294709,1.9732599969407496,1.1808384321323877,0.08646887466546063,-0.7089489159986291,-0.20911011395035387,-0.17155561246984133,0.4518617673121403,-0.6964033772434209,0.002726043682123128,-0.5522255302128046,0.15522214544655658,0.7909302145686952,0.17480139826261526,1.315538439294292E-13,-0.2538076364256709,-0.06797698745727965,-0.33530639070513485,0.2217275008524958,-0.7453601874655317,-0.17981024218700756,0.7287849690809294,0.1636246833264396,-0.5226805836985052,-0.09595289201746432,-0.9987010012971226,-1.58403237241946,2.449053992266556E-14,0.13331057767518678,-0.02830593923096454,-0.01959416541904652,-0.013975172419590043,-0.12523918158715097,0.3743872761092594,-0.43727894552781854
mcsst,-0.96736060366599,-0.4517430735934115,0.15463660777762192,0.24929657940161917,-0.021007421648585885,0.18913141135629044,0.0869705031417021,0.32406908193707995,-2.458866128140388,-0.09461695392980432,-0.14300856176927007,-0.10124278907302214,-0.03959882908323139,0.2883236749906003,-0.021726153437224713,0.011168982578961971,-0.009828990434122721,-0.07263231425245079,-0.0856443272903907,-0.02548721589004102,-0.045487232430325354,0.006367583320640766,-0.01742183654650862,-0.03117962141615862,0.0011986157004499481,-0.006856745811622436,-0.013165340154733966,-0.0655146288516604,-0.1808423790749444,-1.4562845442508058E-13,0.23735966042079892,-0.29032878895338965,-2.303962659008657,5.812240198980201,2.742295674705207,0.098495770982775,-0.02056771308683086,-0.01938428452857327,0.07003634589736839,0.01331462763283505,0.02499941203221106,0.20093435630396927,-3.5156313533818645E-15,-0.08810188717540945,0.02538232864678034,0.0030713363454441703,-0.08794569372736769,-0.007801064014388595,-0.025526140980830756,-0.02737587798742912
sea ice,-0.4712126065508136,0.2656182441950156,-1.3929159651362988,-2.0759135463076435,-18.021344612601695,1.6854517752531615,3.0459166010746896,-1.0703465579927853,0.06659293782844562,-7.321665331891449,3.0682770674036175,2.403913461987533,-0.4137418016639958,0.350425432005387,1.373644957450809,-4.778448136292458,-3.322666018986719,-1.174386458578765,-0.13889212434236067,-0.6991671612193909,-1.1603678185233057,3.9130178202477346,0.5209896232328134,-0.025002530111078614,0.013911995385548458,0.3390138129062712,-0.21632954457014722,0.44396289986859344,-0.08560117094628993,-8.09309205159756E-14,0.7178192014343849,0.19402146673559004,0.5834680983199589,0.9035948663187875,-1.4397354960786515,-1.811059031455298,2.049126269654393,0.33801732520424294,1.1032465695585123,2.1068807503655886,2.9696199906237597,-0.9587952470544034,8.669628203196987E-15,-0.12891632753344576,0.49467600158227454,-0.43264745550219696,1.7382678010424988,0.8559710903425287,0.5013053742242721,-0.5762114450342687
ambiguous removal,-0.05794098963820792,0.07981563051291882,-0.16641904106259697,-0.002632995989409965,-0.007182277018340697,-0.008664490499413093,-0.019015994254247246,0.020547576998100395,-0.012069446398263194,0.14995842227650746,0.16381777745652248,0.19844686160669928,-0.00217089814571094,0.06655292889079566,0.14278118287987088,-0.06737545581404411,-0.1245769827994306,-0.1350939848670164,0.1577034270115047,-0.15067850620780193,0.028203404684831516,-0.3132879594012604,0.009594552410139921,-0.07219023596995251,-0.0012034564349881894,-0.05148735454966267,-0.19846685949095857,-0.07745361327651237,-0.09145321116310173,-6.424863143651622E-14,-0.08255550313761031,-0.22125811596452438,-0.8759423600725491,-0.657185398746893,0.6301350915585106,-0.3701284543715974,0.31916733342498593,0.31765203154452415,0.3961310288903428,0.02173236789505018,0.13068195712458272,0.18697181576312202,-5.2034631186696916E-15,0.36481305938917463,-0.04932008994184802,-0.12783535755411543,0.20031916292939464,-0.21581232141324014,-0.04125191876858715,-0.04096417357993876
eof,-0.47995339548644955,0.36360043336677933,-0.8013425611609412,-3.7007954014098634,1.34177286819024,2.6379642112842463,3.4117929836514906,-0.019189655021073056,-0.06571663694547929,0.3089652856948293,3.7500183088550507,-4.072611904408352,0.0671588263408861,-0.11386236988525493,0.2754376482610156,-0.15859857357730836,-0.19818826326555342,0.7204249975098673,-0.09193670116152615,-0.15572630039363805,-0.4227247583398722,-0.038068755179614416,0.11424213632537172,-0.008144175796837143,-0.006644454044705105,-0.35402557868456125,-0.24016571430025202,-0.20998304764964895,0.2616392152760627,1.962849207700215E-13,-0.4747588280884779,-0.07921401785538483,-0.2387348132616057,0.013600926029610388,-0.19206405863201492,0.3897184090042878,-0.3132661059924605,-0.4544603143532447,0.5283639664202047,-0.27252766147793744,0.17106932549234463,-0.18587525647105266,2.701431157712887E-15,-0.015288955926115073,-0.03436229779890741,-0.12377031401396554,0.11797588746875608,0.7401419297805057,-0.6037965970602837,-0.47719894263319396
uctd,-0.13313582108461694,0.11710649279257158,-0.0668047044083677,-0.3266336106755273,0.02825972674564951,-0.1285986693271399,-0.2859550468000914,-0.5418525832987058,-0.07976984261986116,-0.06810197319569727,-0.07935932970170681,0.05323766453909111,-0.008213848264152017,0.11081851683620743,-0.07845108675584499,-0.053394582614501626,0.07005384208070081,0.3562980572980928,0.00598810990312431,-0.12533020652404742,-0.1004432374536891,0.003806019807293638,0.07554412455127586,-0.012743566330547245,-0.005315979194340937,-0.06821465287372062,-0.06450977036958527,-0.17502571271607387,0.08667111146815824,6.834451300200935E-14,-0.26126311197502755,-0.03417878666335565,-0.06798370918690538,0.03631396855711463,-0.1188187200210259,0.09732665005202834,-0.11192465742911469,-0.19800450716091303,0.25793699943390536,0.09755972302850444,-0.007711304925387783,-0.008466830505336528,-4.927210309547084E-16,-0.027942931475117457,0.021166952250059178,-0.08735946410817955,0.008791045137213982,-0.024886083802972473,0.14776113465990656,0.06937977311367637
avhrr_oi,-0.4037149604065028,-0.30824988865885034,-0.03333437477576611,0.023045028286985274,0.006228817588284917,-0.26410074355917046,0.1948784331661639,-0.012293532434313316,-0.027169274281170535,0.017057029858207208,0.02730108722386893,0.04552973469395688,-0.7891360266857194,-0.24956914222868218,0.07954322966892446,0.018795757745833797,0.029161439357722484,0.03979741762704065,-0.08871448053355116,0.09899671198874682,-0.08077269881571128,0.11435603610652406,-0.07687024296650417,-0.05539103017841129,0.002837537544804938,-0.1376450797461972,-0.08527402483775641,0.061621977457953635,0.06875713283919342,5.102539177811763E-14,-0.09466712205406094,-0.05185486105558038,-0.19709031774929936,0.047427326538691465,-0.19888285877566667,0.03279129216674794,0.00644713457257287,0.1141544378141457,0.15796139318822655,0.06779007190185128,0.10037385081202815,0.6656576213962796,-1.3588203746595968E-14,0.4558943186611419,0.4354181965912079,-0.1272583453409975,-1.060340941081609,-0.08478830052935457,0.04039330894114024,-0.007950666313196747
optimum interpolate,-0.05808717023250743,0.03998057230927827,-0.08346215667298863,-0.19390289374697278,-0.07889776967212082,-0.059690021063640915,-0.12093179450801474,0.2864069958379649,0.02697391847760648,-0.08823564805261443,-0.07224663598101815,-0.018397793503933953,0.003738165772879748,-0.010426266962197178,0.010892796989480171,-0.16177701862680177,-0.058028933171160944,-0.019581158078107973,7.13683079988529E-4,0.05425619690032755,0.11157844281894928,0.1391763391804977,0.1277563138120028,0.0026916270921335987,-0.0019657554261045267,-0.03139857513370574,0.36696944441450563,-0.09402138491498903,0.034158924316502866,2.8369209542484243E-14,-0.10717405743901517,0.010393957543896876,0.07525189348599401,0.06038995475359166,-0.04812236377241601,0.11720115587384243,-0.012803512965736634,-0.8489664442529496,-0.4740801836202729,-1.3293014338017988,-1.7173286607325609,1.609578235497178,-5.0642776507615374E-14,1.7250038500451683,1.0196967840759643,-0.5239519836276316,1.898706758758608,0.5385804681968034,0.6173999985265768,-1.1213223543314206
atmospheric water vapor,-0.11278746364507762,0.23585535812683384,0.1532300121564484,-0.03430336148955903,-0.0021169716458093878,-0.029594270113379065,-0.007412012796869112,-0.10614215284872956,-0.033508346874358,-0.06061419548074852,-0.12389712196795355,-0.17040023694628276,0.004851462807166471,-0.1675940657750589,0.21645817201249892,0.1054098561571088,-0.29366064488680665,-0.18741765439909933,0.07532411437873295,0.26698253284484263,0.04134220365458206,-0.13903519359521102,0.05916544864995105,-0.09989783323209896,0.006815067360870921,0.6753405205004397,-0.05363043928588406,-0.20649414320669157,0.016008120821595098,1.3212902340409554E-14,-0.06629533617698873,-0.019243626951340197,-0.05998137864329431,0.015804921598180314,-0.10518557399332489,-0.1514765731214374,-0.11450764142929792,-0.024202104189829807,-0.035458987846089224,-0.023589958840529564,-0.07227872371284842,-0.09148141605984021,1.5400173335950324E-15,-0.04337847919938517,-0.037862179628960345,-0.00655182922770676,0.03397135798486946,-0.1187877980140691,0.13347583704774335,-0.009698344972946263
dynamic topography,-0.05733810050628582,0.038530883463973556,-0.0775910778333965,-0.17693883747043332,0.006348322894714449,-0.06467522759682046,-0.12830136899589467,0.26804758598073225,0.023691836725242648,-0.06237510808160583,-0.05896680934870461,-0.01531213264936138,0.002027207896804007,-0.0026876811827070456,0.01216314199600015,0.04203403844218393,0.01252032040244196,-0.03491255554876079,0.006969948356091416,-0.0015602957522879738,0.13677187150231596,0.09595075854995466,0.143470646034342,-0.02874519558877988,-0.001740452266486725,-0.027100347484583644,-0.09597565342282936,0.01965373238920046,0.03194454304696471,2.3649313450472434E-14,-0.07633344602066841,-0.01418959253887001,-0.04802248384636962,0.0031205005490504063,-0.03453686899406392,-0.39323698195469625,0.6059891394091836,-1.0190800348528781,-0.19130807674623387,-0.4903674336162618,0.09246175187026318,0.2181335917910336,-3.0754074083696845E-15,0.04294352167769941,0.025698476887211157,-0.00467552771707574,-0.0470744256761542,0.09854000500043605,-0.06677986072239075,0.11312482505291307
spurs1,-2.342288028913828,1.8518649419463227,-1.667079620656704,-4.87839185898289,0.48048759224841814,-1.865275779832143,-4.111544488753538,-6.790166307014454,-1.0409035625893015,-0.3811376343951399,0.06940714314408672,1.4331164152473566,-0.1420820370177152,1.9625897782953472,-1.5518293041026292,-0.7065714420364613,0.8580609742015037,2.73974737157702,-0.07421035528552834,-0.5257270895645826,-0.8363900409186389,-0.28125745767579824,0.7368410292634155,-0.24795136181629093,-0.01733076566725476,-0.24633778382355478,-0.2708229427289057,-0.7184013937580932,0.34710256114608784,2.709626178727036E-13,-0.9811207691025075,-0.10722826241867639,-0.18261798019780284,0.2442423197043094,-0.5862425995255705,0.06386556848170377,0.022848693508534027,-0.5745739123314328,0.505157631499923,1.1722518935903,-0.8391699956991174,-0.10995617063093369,-4.413349616830925E-15,0.05753646633896467,-0.09711469093414558,0.030113114112984514,-0.1754627603084228,0.3240909368093383,-0.19267037777873577,0.09403242159790445
grace,-0.9769842935994137,0.7381638668565025,-1.62310353603398,-7.4595905087888355,2.698797605911853,5.299538150948215,6.85134984583995,-0.038138991167477744,-0.12938833756914514,0.6044397457599656,7.280778843118496,-7.871277469265587,0.12821330519571258,-0.2155574565244359,0.5183871255072117,-0.29412335047421334,-0.3611932222451758,1.3013217774002905,-0.16308484156697003,-0.27356005304016606,-0.736202959736719,-0.06551994978555929,0.19165146627412766,-0.01345907023471517,-0.010826719405894891,-0.5685856620729909,-0.37524387627018646,-0.3230988568327003,0.39692687932425486,2.9706698543110965E-13,-0.7181093430839863,-0.11646750428243964,-0.3501412656383064,0.019942678963448188,-0.2790608945419317,0.5425475501091982,-0.4330850628499121,-0.6178735165350695,0.6995445224234476,-0.3491320030723104,0.2171942108213367,-0.22950467485127266,5.698312023726122E-15,-0.018471919719379278,-0.0411273250227713,-0.1474819925689011,0.13441693097964746,0.7939021061456708,-0.6374390760448412,-0.4984124980910707
lac,-0.19047411754204488,-0.08896408438920589,0.030457962704765085,0.049118114395319934,-0.004139601567126086,0.037272013925407806,0.017139672322494214,0.06390703843236939,-0.48519042146880553,-0.018677811822773473,-0.028243810740293945,-0.020000857529864368,-0.007828822022933963,0.057031356568722574,-0.004299074209552411,0.002212181835798929,-0.0019486579219120342,-0.014407462103399833,-0.017006640402092703,-0.0050639762721817975,-0.009041833127529514,0.0012665047954878877,-0.0034701698858788624,-0.0062137791875696066,2.3913360936323342E-4,-0.0013690420891901236,-0.0026325624808382557,-0.013108257810461193,-0.03621095389543866,-2.9074203896336454E-14,0.047534305839872525,-0.05822113757082291,-0.46207716662284454,1.1659164327957956,0.5502436507988872,0.019803713335600052,-0.00413656487851656,-0.003901502137408765,0.014112529618592388,0.0026867487020588877,0.005046425826020622,0.04060793699147631,-5.343843508345557E-16,-0.01782654624191791,0.005139897261329903,6.220342401368401E-4,-0.017829405977392132,-0.001585081505474858,-0.005189512794641818,-0.005567594754676332
historical,-0.4365849915480046,-0.23822769327759094,-0.10110928439492022,-0.13180148948337864,0.018907592536334162,-0.34809544032882783,0.11921023544674723,-0.047615425560804156,0.08741496578245028,0.04423611947738489,0.11396771037234109,0.08334809966619075,-1.723512814952828,-0.023783528434984595,0.014563662040207214,-0.028192585815321178,0.220954334328553,-0.14717072898061706,-0.19818611668667127,0.2062398127243407,0.1107909781971601,0.0641222605811019,-0.10321529565399841,0.14282231496495998,0.016346705012416345,0.9077152401074712,0.28356134550948325,2.6057211795381092,0.19003413761454163,1.5804747316344144E-13,-0.7035714205967093,-0.21549664861186868,-0.8459177444168412,0.06539025233191943,-0.5976913048865908,-0.007482187175689494,0.10751258629489803,0.5425491091308076,0.3263448965673553,-0.7230513634742882,-1.2010886934984637,-1.703310597388086,3.811106091787683E-14,0.04522770304856818,-0.4384945769107845,0.0857950313365915,0.32752825812188346,0.783325244639972,-0.6975745679337712,0.10318997150610823
oscat,-0.062293684613894514,0.1386473123874054,-0.36537876943471714,0.20008969891880699,0.021147311085772624,0.0335971736909805,0.0593788805461617,-0.03500608831326083,0.005774413993394734,-0.028378338978016893,-0.06464261340619845,-0.04046133184419464,0.007113398104965056,0.05799637083558396,0.35429243623573337,-0.011775559701154332,0.13715622193174937,0.09524871929501368,-0.03494260791070626,-0.1675987645793105,-0.1259553988652318,0.008730148904102477,0.3314677013326156,-0.17819066237259842,0.002990348432455488,0.049948168453949025,0.012167318483086241,0.04737934991248956,-0.10525366278191768,-7.591281095492905E-14,0.1211896163366059,0.004974079159080619,0.010531688188436769,-0.049898796912669796,0.09214571020018363,0.13121051100163636,-0.13925436193572677,-0.06514632704031778,-0.15349965031057156,-0.15992734413725,-0.24934788120395332,0.04254573542975978,2.019877807106528E-15,-0.10589460425794833,-0.11690690011645787,0.11092378747964755,-0.4019980894046695,-0.08814540066107322,0.10382036421873585,0.14952571551403196
f17,-0.05467183995281609,0.1269941794546068,-0.34762818404010676,0.21167284467565708,0.038681834342040214,0.037089209041296575,0.06499019970919236,-0.05068701216129631,0.016246614896001484,-0.2726457886454927,-0.2021929972302683,-0.27109954291660243,-0.039344516322632916,-0.1441259061645227,-0.6300088557966417,0.026128771830229235,-0.08348330915088806,-0.06270445963820341,0.08332332680074644,0.05027482100390509,-0.02278555639809097,0.04919191409786411,-0.027370575380103353,0.011962853685703753,-1.1728619577456473E-4,-0.0027690028962831154,-0.04449539182278156,0.0069284701585907256,-0.009275720827775053,-7.288165249538397E-15,0.02328851499765638,-0.004500960361381095,-0.016806170687992353,-3.5563271286955883E-4,-0.021111807312149622,-0.027648706154502854,0.02993219686547889,0.040234118946714206,0.09547372497551312,-0.044134719864517766,0.002359611212277541,0.03043444470013252,8.212017182578474E-17,0.09924911773647392,-0.02970965313710132,0.010059089374835413,-0.04659504314093225,-0.2192311746690469,-0.22363682363433937,0.056513116684817406
v1.1,-0.2896169748297197,0.37430663609716436,-0.9380381033690716,-0.40234603932569224,-2.2132399405072283,0.12172611262185348,0.15410985893626544,0.056390324111769995,-0.10169611065520898,5.197912337441696,-1.6267786735158463,-0.9854619741418704,-0.0243475921470148,-0.22476456423066346,-0.7694698752873426,1.1921970239391297,-0.041933763997912564,0.1878629856909591,0.9034715492413459,0.8639813258654069,-1.2738288004035223,1.8611426550847328,0.11053305640996954,0.4147530951975411,-0.008242934468175464,-0.1083731213768116,-0.10689568766840934,-0.138287822943749,0.21528256803968882,1.6064817949182027E-13,-0.4219750306260507,-0.109616301813201,-0.458295502861533,-0.41244016672523104,0.569087617947801,-0.08750321313593847,0.032440648400990944,-0.1789348268672291,-0.85095726722427,0.5484637766980887,0.03401975761295214,-0.5322975007702253,-7.411342631621426,-1.0839879854726182,1.300900199947807,-0.3694229414908999,0.653643901743375,-0.04155258471022753,-0.07087816780021743,-0.4893885533651457
4km,-4.457682168926946,-1.8092161220780918,0.8140036541675336,1.2687689994848201,-0.22296104104663622,8.125890914406522,-5.050489696475968,-0.13926228036883026,2.731593635746116,0.0604151189746164,0.12157586727143682,-0.013449828099270242,-0.00490724732173484,-0.6973534197308375,0.11324461159974503,-0.07058038508431817,0.8839462746585776,-2.0586943741412056,-1.6674215925606213,0.6870232919014398,-1.634624971569769,-0.16897212300812764,-0.05852198048251818,-0.48497825838124914,-0.7849546271977499,-0.7361123651125366,-0.32242376016349955,-0.1671583322971512,-5.399189097449207,-3.648455905684599E-12,-4.071535021161699,-8.185747852695103,2.879451417768182,0.7103572865742849,0.004670231548434394,-0.3405697010530107,0.2298081888538717,0.46111731673283046,-0.19168328245000818,-0.26788495079578806,0.19485095741923852,0.11427147435094692,6.5108870264779744E-15,0.0025947963779306784,0.06659350667225493,-0.04775213795464896,-0.037070679209796877,0.008170362156632423,0.565231040362869,0.16308474024062147
grid,-1.87657688092709,3.6401337379857988,-9.393263711110464,4.429466035396735,0.6271632299135839,0.8457728533006786,1.0234341178124922,-0.7602997061648015,0.22324776122962095,-2.4479012935322015,-1.6656993479803552,-2.135095626994092,-0.5340791307148911,-0.794802832894945,-4.333769372580997,0.887846294002625,-3.7454342463661643,-2.1678207155983937,-1.0799664380233276,-3.3636551389360663,1.6821606780608576,-1.0377779780083056,-2.684650403522868,0.9412257610743332,-0.0188500090864228,-0.5448715225437061,-0.2351792197873603,-0.5453996119930242,0.7339294336627401,5.397172938845451E-13,-0.8312250417995185,-0.15417539049342896,-0.5524236339067146,0.5554575435524123,-1.4825428847827118,-1.2024555376887605,1.1660099966137962,0.7243442904269524,0.6462536724797503,1.0252798612732754,0.7662897756660714,-0.5410356451000747,-1.0095667567391421E-14,-0.33634982043880873,1.5786396941734793,-0.72809556245156,1.8721185324765972,0.7261937448540685,-0.05422456688530906,-0.8747606988956417
navy,-0.96736060366599,-0.4517430735934115,0.15463660777762192,0.24929657940161917,-0.021007421648585885,0.18913141135629044,0.0869705031417021,0.32406908193707995,-2.458866128140388,-0.09461695392980432,-0.14300856176927007,-0.10124278907302214,-0.03959882908323139,0.2883236749906003,-0.021726153437224713,0.011168982578961971,-0.009828990434122721,-0.07263231425245079,-0.0856443272903907,-0.02548721589004102,-0.045487232430325354,0.006367583320640766,-0.01742183654650862,-0.03117962141615862,0.0011986157004499481,-0.006856745811622436,-0.013165340154733966,-0.0655146288516604,-0.1808423790749444,-1.4562845442508058E-13,0.23735966042079892,-0.29032878895338965,-2.303962659008657,5.812240198980201,2.742295674705207,0.098495770982775,-0.02056771308683086,-0.01938428452857327,0.07003634589736839,0.01331462763283505,0.02499941203221106,0.20093435630396927,-3.5156313533818645E-15,-0.08810188717540945,0.02538232864678034,0.0030713363454441703,-0.08794569372736769,-0.007801064014388595,-0.025526140980830756,-0.02737587798742912
f11,-0.054526676176156516,0.12630782910373697,-0.3449266446965667,0.20898343860120944,0.038106464888977246,0.03649315122263619,0.0639193870948418,-0.04934646318224994,0.015665127073756818,-0.2611854563139409,-0.192272140489969,-0.2566555099772074,-0.03680957016285305,-0.13378361443320494,-0.5814871016739686,0.02376154135602332,-0.07479500856806724,-0.05572018777339827,0.07284087419283967,0.04356498782964821,-0.0196074756479015,0.04193771099074518,-0.022828939396226763,0.009898585842930468,-9.545138340008575E-5,-0.002227166854696397,-0.03499375172784576,0.0054001736981502055,-0.007147032874968501,-5.368606233110677E-15,0.017906645208750325,-0.003391209135725671,-0.012641386078053833,-2.667244718634399E-4,-0.01577044747213123,-0.020034754993219796,0.02159715584144999,0.028707004680103097,0.06697154900077631,-0.03031688823712074,0.0016122937608926162,0.020444154089134813,-1.7450536512979259E-16,0.06549530941271173,-0.0193810023138529,0.006547860120320989,-0.029888074262172163,-0.1360772572475696,-0.13767827773736965,0.03460677472971868
saline density,-10.440617626747116,16.96578761048372,5.669898200478218,-9.1228591797299,0.5901835559564542,-4.961726980012467,-6.674795706250556,-14.500803745891385,-2.7829042802179207,-2.300382136577187,-3.3077455136188743,-0.924477239402136,0.8758261904244725,-8.372558521073989,2.294212680899805,0.14042684428681165,0.9673686902686565,1.2767540057831295,-0.5465472407017636,-3.1213547198471066,-0.08246098466254052,2.3333513688847343,-2.37516581196084,0.5920682810151662,-0.018510385673068657,1.2887547436149889,-0.204699451489708,-0.24248007449779738,-0.6354637378789478,-4.527020477118286E-13,0.22710436625850472,-0.0912776729704571,-0.19842462116185489,-0.7515489472016004,1.243220423156685,0.4216201278283171,-1.3406257042264693,-0.5047187864357857,0.7941509593945769,-1.8516901372005052,1.1444806375977477,0.12055267887341417,6.593675145518034E-15,-0.250562905464103,0.24715699772552702,-0.2494669570121576,-0.11408437649629034,-0.3029828247786055,0.19033337833952088,-0.15083514559631384
l3c,-0.7603112592726149,-0.5600291194318464,-0.07087245083105467,0.04841435962800876,0.014130989640035584,-0.4234978555926987,0.3155462501565431,-0.031057339843060344,0.0032119935708358584,-0.019344515750245133,-0.009007687750359736,0.012119784450015386,0.4883328184256768,-0.039283638646994336,0.16124736173866103,-0.029734841067626017,0.2489627057250586,0.4717112912194757,-0.3540348336930326,1.1291843323801694,0.552050148394562,0.596325962406976,-1.2681609697913752,-0.31248690144363,-0.010972441556675745,-0.9321398397249923,-0.7315207634304574,-1.7438318321451953,-1.531209718912676,-1.1123001220927817E-12,1.8565039253010158,-0.5051616825931271,-2.0886501840306733,-0.07596859586525961,-2.29789697518128,-0.6245371934324772,0.5463433238484464,0.6655372544050959,0.49863627625293755,-1.0203402102561268,-1.0753615585667382,-0.4653101604625745,6.924407093657418E-15,-0.3293416433404224,0.7960414290586317,-0.47748103205774867,-1.3399859862006311,-0.19417912676466717,0.3785612791596432,-1.1983652373125526
wind,-3.455550622897152,6.739193378229407,-17.464549471060877,7.535839080204783,-1.6818612233341204,1.5163058854570455,2.2670651766967933,-1.2680683244666113,0.24462252596589792,4.305657772073034,-4.291341386496076,-3.293451380043089,0.014493011148902028,-0.02899135457709095,1.2352499350071748,2.410888923038825,-2.323002795758612,1.094314591745642,-2.6817638573036358,-0.9303897970449021,-0.9880806444139283,4.069362031853373,-0.07637660170337125,0.45581062138315526,0.0012437564379448728,-0.04855597046071414,-0.34116410000642783,0.07750986429872854,0.39770684755361213,2.876285256244131E-13,-0.4266850136644954,-0.04328203881089257,-0.14787502953348253,-0.211435121065641,0.47743604541412726,0.04044680972570792,-0.20256692105797794,0.011021781836526322,-0.4195424844551497,0.09488135287159574,-0.2425566439513829,0.41539468579370203,1.219161040643037E-14,1.6780412594610112,-2.728919722223921,0.7289845323584488,-1.0361045392753963,0.1439022444613669,0.7018081098600446,-0.8625348127887879
international space station,-0.35279317029803176,0.4736190788948657,-1.1630337423543287,-0.3697856745604376,-2.2455072822662436,0.1199355383099269,0.15101842609306246,0.07356457443145872,-0.11545091070295305,5.70381464014074,-1.5641132076306485,-0.8261461346021152,-0.015097236444888279,-0.18315007081228024,-0.7084581962743023,1.509083845527943,-0.46449339472188433,0.14872206702227336,1.1286228063593973,0.926374558620373,-1.7881200550424066,2.701007478737626,0.13046136717405424,0.3935523229190914,-0.007157142434070571,-0.13333392236898195,-0.3489770285089063,-0.06361415807743855,0.2459600771035528,1.7928722584884003E-13,-0.43536754883753803,-0.11079605003146697,-0.46414566358518067,-0.39855858098523156,0.5410030562956049,-0.07296162067651138,0.010144048630123942,-0.03279654719513212,-0.6400508135369287,0.3801619225802038,-0.11520592970603785,-0.2745791379724092,-1.2470268419535299E-15,-0.5889654333678259,0.7986231315014516,-0.18193038076524642,0.4388252105120367,-0.0019648586542988142,-0.11881215382441164,-0.03432006676078352
geodetic gravity,-1.462456137880092,1.2156688388591947,-2.9675120035456186,-17.60303945456531,7.416437589633506,15.866891111163197,21.21804090646123,-1.0072309351828663,0.4014199658968355,-1.1925781065381618,-8.449577100396363,7.361062801656701,-0.06954362076488749,0.05283540327805256,-0.1583276476154721,0.16283839139264186,0.014280797215039826,-0.16813472518331501,0.027260061134131548,0.06445002648954255,0.013975789955690307,-0.026915211715219194,0.02979065026067655,-0.021554570416871085,4.396205268606748E-4,0.05616859835438678,0.02497612772721697,-0.08272501755154968,0.04352201031803879,2.996355829841707E-14,-0.08799869556187766,-0.019049649223141733,-0.06078465205959545,0.0017043100155843195,-0.0513990687657184,0.03576856657510189,-0.0704409979830014,-0.08277412557110211,0.1038190056361987,-0.05157624633583181,0.03488659744753213,-0.04120349552390249,4.499962731044883E-15,0.001790726185978991,0.016130137016037927,0.060605968447373475,0.024725862873500256,0.12949383650707172,-0.10388753002936633,-0.08484021209122188
